Date,Flight,Crop,Ranch,Males
3/18/2011,1,Almond,323,0
3/18/2011,1,Almond,323,1
3/18/2011,1,Almond,338,0
3/18/2011,1,Almond,339,2
3/18/2011,1,Almond,320,1
3/18/2011,1,Almond,374,0
3/18/2011,1,Almond,374,0
3/18/2011,1,Almond,374,2
3/18/2011,1,Almond,377,0
3/18/2011,1,Almond,379,3
3/18/2011,1,Almond,379,2
3/18/2011,1,Almond,381,12
3/18/2011,1,Almond,386,0
3/18/2011,1,Almond,3341,5
3/18/2011,1,Almond,387,0
3/18/2011,1,Almond,387,8
3/18/2011,1,Almond,3961,5
3/18/2011,1,Almond,3131,0
3/18/2011,1,Pistachio,417,79
3/18/2011,1,Pistachio,419,84
3/18/2011,1,Pistachio,437,71
3/18/2011,1,Pistachio,466,92
3/18/2011,1,Pistachio,475,16
3/18/2011,1,Pistachio,477,71
3/18/2011,1,Almond,3061,0
3/18/2011,1,Almond,3631,0
3/18/2011,1,Almond,3881,1
3/18/2011,1,Almond,3141,1
3/18/2011,1,Almond,301,0
3/18/2011,1,Almond,311,0
3/18/2011,1,Almond,351,6
3/18/2011,1,Almond,353,2
3/18/2011,1,Almond,362,0
3/18/2011,1,Almond,364,0
3/18/2011,1,Almond,394,0
3/18/2011,1,Almond,3151,0
3/18/2011,1,Almond,397,0
3/18/2011,1,Almond,368,0
3/18/2011,1,Almond,384,0
3/18/2011,1,Pistachio,422,40
3/18/2011,1,Pistachio,426,21
3/18/2011,1,Almond,349,2
3/18/2011,1,Almond,349,3
3/18/2011,1,Pistachio,412,58
3/18/2011,1,Pistachio,416,8
3/18/2011,1,Pistachio,430,57
3/18/2011,1,Pistachio,434,65
3/18/2011,1,Pistachio,435,36
3/18/2011,1,Pistachio,435,63
3/18/2011,1,Pistachio,441,7
3/18/2011,1,Pistachio,457,33
3/18/2011,1,Pistachio,463,42
3/18/2011,1,Pistachio,411,23
3/18/2011,1,Almond,3071,1
3/18/2011,1,Almond,3071,1
3/18/2011,1,Pistachio,405,54
3/18/2011,1,Pistachio,407,69
3/18/2011,1,Pistachio,423,7
3/18/2011,1,Pistachio,424,6
3/18/2011,1,Pistachio,433,12
3/18/2011,1,Pistachio,440,24
3/18/2011,1,Pistachio,445,81
3/18/2011,1,Pistachio,447,11
3/18/2011,1,Pistachio,480,12
3/23/2011,1,Almond,323,0
3/23/2011,1,Almond,323,0
3/23/2011,1,Almond,338,0
3/23/2011,1,Almond,339,0
3/23/2011,1,Almond,320,0
3/23/2011,1,Almond,374,0
3/23/2011,1,Almond,374,0
3/23/2011,1,Almond,374,0
3/23/2011,1,Almond,377,0
3/23/2011,1,Almond,379,0
3/23/2011,1,Almond,379,0
3/23/2011,1,Almond,381,0
3/23/2011,1,Almond,386,0
3/23/2011,1,Almond,3341,0
3/23/2011,1,Almond,387,0
3/23/2011,1,Almond,387,0
3/23/2011,1,Almond,3961,0
3/23/2011,1,Almond,3131,0
3/23/2011,1,Pistachio,417,18
3/23/2011,1,Pistachio,419,3
3/23/2011,1,Pistachio,437,0
3/23/2011,1,Pistachio,466,0
3/23/2011,1,Pistachio,475,0
3/23/2011,1,Pistachio,477,0
3/23/2011,1,Almond,3061,0
3/23/2011,1,Almond,3631,0
3/23/2011,1,Almond,3881,0
3/23/2011,1,Almond,3141,0
3/23/2011,1,Almond,301,0
3/23/2011,1,Almond,311,0
3/23/2011,1,Almond,351,0
3/23/2011,1,Almond,353,0
3/23/2011,1,Almond,362,0
3/23/2011,1,Almond,364,0
3/23/2011,1,Almond,394,0
3/23/2011,1,Almond,3151,0
3/23/2011,1,Almond,397,0
3/23/2011,1,Almond,368,0
3/23/2011,1,Almond,384,0
3/23/2011,1,Pistachio,422,0
3/23/2011,1,Pistachio,426,0
3/23/2011,1,Almond,349,0
3/23/2011,1,Almond,349,0
3/23/2011,1,Pistachio,412,9
3/23/2011,1,Pistachio,416,0
3/23/2011,1,Pistachio,430,0
3/23/2011,1,Pistachio,434,0
3/23/2011,1,Pistachio,435,0
3/23/2011,1,Pistachio,435,0
3/23/2011,1,Pistachio,441,0
3/23/2011,1,Pistachio,457,11
3/23/2011,1,Pistachio,463,5
3/23/2011,1,Pistachio,411,0
3/23/2011,1,Almond,3071,0
3/23/2011,1,Almond,3071,0
3/23/2011,1,Pistachio,405,0
3/23/2011,1,Pistachio,407,0
3/23/2011,1,Pistachio,423,0
3/23/2011,1,Pistachio,424,0
3/23/2011,1,Pistachio,433,0
3/23/2011,1,Pistachio,440,0
3/23/2011,1,Pistachio,445,0
3/23/2011,1,Pistachio,447,0
3/23/2011,1,Pistachio,480,0
3/30/2011,1,Almond,323,0
3/30/2011,1,Almond,323,0
3/30/2011,1,Almond,338,0
3/30/2011,1,Almond,339,0
3/30/2011,1,Almond,320,0
3/30/2011,1,Almond,374,0
3/30/2011,1,Almond,374,0
3/30/2011,1,Almond,374,0
3/30/2011,1,Almond,377,0
3/30/2011,1,Almond,379,0
3/30/2011,1,Almond,379,0
3/30/2011,1,Almond,381,0
3/30/2011,1,Almond,386,0
3/30/2011,1,Almond,3341,0
3/30/2011,1,Almond,387,0
3/30/2011,1,Almond,387,1
3/30/2011,1,Almond,3961,0
3/30/2011,1,Almond,3131,0
3/30/2011,1,Pistachio,417,32
3/30/2011,1,Pistachio,419,2
3/30/2011,1,Pistachio,437,3
3/30/2011,1,Pistachio,466,2
3/30/2011,1,Pistachio,475,2
3/30/2011,1,Pistachio,477,13
3/30/2011,1,Almond,3061,0
3/30/2011,1,Almond,3631,0
3/30/2011,1,Almond,3881,0
3/30/2011,1,Almond,3141,0
3/30/2011,1,Almond,301,0
3/30/2011,1,Almond,311,0
3/30/2011,1,Almond,351,0
3/30/2011,1,Almond,353,0
3/30/2011,1,Almond,362,0
3/30/2011,1,Almond,364,0
3/30/2011,1,Almond,394,0
3/30/2011,1,Almond,3151,0
3/30/2011,1,Almond,397,1
3/30/2011,1,Almond,368,0
3/30/2011,1,Almond,384,0
3/30/2011,1,Pistachio,422,1
3/30/2011,1,Pistachio,426,14
3/30/2011,1,Almond,349,0
3/30/2011,1,Almond,349,0
3/30/2011,1,Pistachio,412,56
3/30/2011,1,Pistachio,416,6
3/30/2011,1,Pistachio,430,4
3/30/2011,1,Pistachio,434,8
3/30/2011,1,Pistachio,435,9
3/30/2011,1,Pistachio,435,7
3/30/2011,1,Pistachio,441,0
3/30/2011,1,Pistachio,457,45
3/30/2011,1,Pistachio,463,38
3/30/2011,1,Pistachio,411,12
3/30/2011,1,Almond,3071,0
3/30/2011,1,Almond,3071,0
3/30/2011,1,Pistachio,405,50
3/30/2011,1,Pistachio,407,10
3/30/2011,1,Pistachio,423,3
3/30/2011,1,Pistachio,424,3
3/30/2011,1,Pistachio,433,2
3/30/2011,1,Pistachio,440,3
3/30/2011,1,Pistachio,445,60
3/30/2011,1,Pistachio,447,3
3/30/2011,1,Pistachio,480,4
4/6/2011,1,Almond,323,5
4/6/2011,1,Almond,323,4
4/6/2011,1,Almond,338,5
4/6/2011,1,Almond,339,23
4/6/2011,1,Almond,320,7
4/6/2011,1,Almond,374,3
4/6/2011,1,Almond,374,23
4/6/2011,1,Almond,374,53
4/6/2011,1,Almond,377,12
4/6/2011,1,Almond,379,24
4/6/2011,1,Almond,379,33
4/6/2011,1,Almond,381,48
4/6/2011,1,Almond,386,5
4/6/2011,1,Almond,3341,23
4/6/2011,1,Almond,387,7
4/6/2011,1,Almond,387,10
4/6/2011,1,Almond,3961,106
4/6/2011,1,Almond,3131,7
4/6/2011,1,Pistachio,417,81
4/6/2011,1,Pistachio,419,86
4/6/2011,1,Pistachio,437,63
4/6/2011,1,Pistachio,466,100
4/6/2011,1,Pistachio,475,15
4/6/2011,1,Pistachio,477,73
4/6/2011,1,Almond,3061,0
4/6/2011,1,Almond,3631,16
4/6/2011,1,Almond,3881,6
4/6/2011,1,Almond,3141,8
4/6/2011,1,Almond,301,1
4/6/2011,1,Almond,311,11
4/6/2011,1,Almond,351,14
4/6/2011,1,Almond,353,37
4/6/2011,1,Almond,362,10
4/6/2011,1,Almond,364,5
4/6/2011,1,Almond,394,5
4/6/2011,1,Almond,3151,1
4/6/2011,1,Almond,397,13
4/6/2011,1,Almond,368,1
4/6/2011,1,Almond,384,3
4/6/2011,1,Pistachio,422,56
4/6/2011,1,Pistachio,426,49
4/6/2011,1,Almond,349,9
4/6/2011,1,Almond,349,5
4/6/2011,1,Pistachio,412,79
4/6/2011,1,Pistachio,416,70
4/6/2011,1,Pistachio,430,107
4/6/2011,1,Pistachio,434,109
4/6/2011,1,Pistachio,435,90
4/6/2011,1,Pistachio,435,96
4/6/2011,1,Pistachio,441,47
4/6/2011,1,Pistachio,457,71
4/6/2011,1,Pistachio,463,90
4/6/2011,1,Pistachio,411,88
4/6/2011,1,Almond,3071,18
4/6/2011,1,Almond,3071,4
4/6/2011,1,Pistachio,405,85
4/6/2011,1,Pistachio,407,111
4/6/2011,1,Pistachio,423,22
4/6/2011,1,Pistachio,424,81
4/6/2011,1,Pistachio,433,114
4/6/2011,1,Pistachio,440,128
4/6/2011,1,Pistachio,445,99
4/6/2011,1,Pistachio,447,110
4/6/2011,1,Pistachio,480,61
4/13/2011,1,Almond,323,4
4/13/2011,1,Almond,323,2
4/13/2011,1,Almond,338,0
4/13/2011,1,Almond,339,0
4/13/2011,1,Almond,320,4
4/13/2011,1,Almond,374,0
4/13/2011,1,Almond,374,0
4/13/2011,1,Almond,374,0
4/13/2011,1,Almond,377,1
4/13/2011,1,Almond,379,4
4/13/2011,1,Almond,379,11
4/13/2011,1,Almond,381,0
4/13/2011,1,Almond,386,0
4/13/2011,1,Almond,3341,3
4/13/2011,1,Almond,387,2
4/13/2011,1,Almond,387,0
4/13/2011,1,Almond,3961,2
4/13/2011,1,Almond,3131,0
4/13/2011,1,Pistachio,417,81
4/13/2011,1,Pistachio,419,53
4/13/2011,1,Pistachio,437,15
4/13/2011,1,Pistachio,466,2
4/13/2011,1,Pistachio,475,0
4/13/2011,1,Pistachio,477,24
4/13/2011,1,Almond,3061,0
4/13/2011,1,Almond,3631,0
4/13/2011,1,Almond,3881,0
4/13/2011,1,Almond,3141,0
4/13/2011,1,Almond,301,0
4/13/2011,1,Almond,311,0
4/13/2011,1,Almond,351,4
4/13/2011,1,Almond,353,2
4/13/2011,1,Almond,362,0
4/13/2011,1,Almond,364,0
4/13/2011,1,Almond,394,0
4/13/2011,1,Almond,3151,0
4/13/2011,1,Almond,397,0
4/13/2011,1,Almond,368,0
4/13/2011,1,Almond,384,0
4/13/2011,1,Pistachio,422,82
4/13/2011,1,Pistachio,426,59
4/13/2011,1,Almond,349,2
4/13/2011,1,Almond,349,3
4/13/2011,1,Pistachio,412,158
4/13/2011,1,Pistachio,416,104
4/13/2011,1,Pistachio,430,50
4/13/2011,1,Pistachio,434,66
4/13/2011,1,Pistachio,435,59
4/13/2011,1,Pistachio,435,98
4/13/2011,1,Pistachio,441,9
4/13/2011,1,Pistachio,457,122
4/13/2011,1,Pistachio,463,121
4/13/2011,1,Pistachio,411,153
4/13/2011,1,Almond,3071,1
4/13/2011,1,Almond,3071,0
4/13/2011,1,Pistachio,405,132
4/13/2011,1,Pistachio,407,111
4/13/2011,1,Pistachio,423,12
4/13/2011,1,Pistachio,424,25
4/13/2011,1,Pistachio,433,7
4/13/2011,1,Pistachio,440,40
4/13/2011,1,Pistachio,445,132
4/13/2011,1,Pistachio,447,90
4/13/2011,1,Pistachio,480,13
4/20/2011,1,Almond,323,33
4/20/2011,1,Almond,323,3
4/20/2011,1,Almond,338,1
4/20/2011,1,Almond,339,0
4/20/2011,1,Almond,320,0
4/20/2011,1,Almond,374,1
4/20/2011,1,Almond,374,1
4/20/2011,1,Almond,374,5
4/20/2011,1,Almond,377,5
4/20/2011,1,Almond,379,7
4/20/2011,1,Almond,379,12
4/20/2011,1,Almond,381,10
4/20/2011,1,Almond,386,1
4/20/2011,1,Almond,3341,9
4/20/2011,1,Almond,387,5
4/20/2011,1,Almond,387,10
4/20/2011,1,Almond,3961,104
4/20/2011,1,Almond,3131,0
4/20/2011,1,Pistachio,417,81
4/20/2011,1,Pistachio,419,53
4/20/2011,1,Pistachio,437,71
4/20/2011,1,Pistachio,466,21
4/20/2011,1,Pistachio,475,0
4/20/2011,1,Pistachio,477,91
4/20/2011,1,Almond,3061,0
4/20/2011,1,Almond,3631,0
4/20/2011,1,Almond,3881,18
4/20/2011,1,Almond,3141,10
4/20/2011,1,Almond,301,3
4/20/2011,1,Almond,311,24
4/20/2011,1,Almond,351,29
4/20/2011,1,Almond,353,16
4/20/2011,1,Almond,362,7
4/20/2011,1,Almond,364,5
4/20/2011,1,Almond,394,8
4/20/2011,1,Almond,3151,0
4/20/2011,1,Almond,397,30
4/20/2011,1,Almond,368,2
4/20/2011,1,Almond,384,3
4/20/2011,1,Pistachio,422,98
4/20/2011,1,Pistachio,426,95
4/20/2011,1,Almond,349,0
4/20/2011,1,Almond,349,0
4/20/2011,1,Pistachio,412,113
4/20/2011,1,Pistachio,416,90
4/20/2011,1,Pistachio,430,27
4/20/2011,1,Pistachio,434,4
4/20/2011,1,Pistachio,435,22
4/20/2011,1,Pistachio,435,88
4/20/2011,1,Pistachio,441,0
4/20/2011,1,Pistachio,457,101
4/20/2011,1,Pistachio,463,76
4/20/2011,1,Pistachio,411,112
4/20/2011,1,Almond,3071,5
4/20/2011,1,Almond,3071,6
4/20/2011,1,Pistachio,405,4
4/20/2011,1,Pistachio,407,87
4/20/2011,1,Pistachio,423,48
4/20/2011,1,Pistachio,424,70
4/20/2011,1,Pistachio,433,0
4/20/2011,1,Pistachio,440,0
4/20/2011,1,Pistachio,445,45
4/20/2011,1,Pistachio,447,2
4/20/2011,1,Pistachio,480,57
4/27/2011,1,Almond,323,38
4/27/2011,1,Almond,323,8
4/27/2011,1,Almond,338,0
4/27/2011,1,Almond,339,0
4/27/2011,1,Almond,320,2
4/27/2011,1,Almond,374,0
4/27/2011,1,Almond,374,3
4/27/2011,1,Almond,374,6
4/27/2011,1,Almond,377,1
4/27/2011,1,Almond,379,2
4/27/2011,1,Almond,379,12
4/27/2011,1,Almond,381,0
4/27/2011,1,Almond,386,0
4/27/2011,1,Almond,3341,2
4/27/2011,1,Almond,387,4
4/27/2011,1,Almond,387,3
4/27/2011,1,Almond,3961,106
4/27/2011,1,Almond,3131,0
4/27/2011,1,Pistachio,417,2
4/27/2011,1,Pistachio,419,53
4/27/2011,1,Pistachio,437,15
4/27/2011,1,Pistachio,466,4
4/27/2011,1,Pistachio,475,72
4/27/2011,1,Pistachio,477,0
4/27/2011,1,Almond,3061,6
4/27/2011,1,Almond,3631,5
4/27/2011,1,Almond,3881,5
4/27/2011,1,Almond,3141,2
4/27/2011,1,Almond,301,0
4/27/2011,1,Almond,311,16
4/27/2011,1,Almond,351,14
4/27/2011,1,Almond,353,29
4/27/2011,1,Almond,362,3
4/27/2011,1,Almond,364,2
4/27/2011,1,Almond,394,6
4/27/2011,1,Almond,3151,0
4/27/2011,1,Almond,397,10
4/27/2011,1,Almond,368,1
4/27/2011,1,Almond,384,2
4/27/2011,1,Pistachio,422,87
4/27/2011,1,Pistachio,426,99
4/27/2011,1,Almond,349,0
4/27/2011,1,Almond,349,2
4/27/2011,1,Pistachio,412,75
4/27/2011,1,Pistachio,416,93
4/27/2011,1,Pistachio,430,105
4/27/2011,1,Pistachio,434,76
4/27/2011,1,Pistachio,435,82
4/27/2011,1,Pistachio,435,123
4/27/2011,1,Pistachio,441,0
4/27/2011,1,Pistachio,457,76
4/27/2011,1,Pistachio,463,86
4/27/2011,1,Pistachio,411,99
4/27/2011,1,Almond,3071,14
4/27/2011,1,Almond,3071,1
4/27/2011,1,Pistachio,405,39
4/27/2011,1,Pistachio,407,92
4/27/2011,1,Pistachio,423,38
4/27/2011,1,Pistachio,424,42
4/27/2011,1,Pistachio,433,4
4/27/2011,1,Pistachio,440,0
4/27/2011,1,Pistachio,445,92
4/27/2011,1,Pistachio,447,1
4/27/2011,1,Pistachio,480,60
5/5/2011,1,Almond,323,98
5/5/2011,1,Almond,323,18
5/5/2011,1,Almond,338,0
5/5/2011,1,Almond,339,0
5/5/2011,1,Almond,320,0
5/5/2011,1,Almond,374,0
5/5/2011,1,Almond,374,13
5/5/2011,1,Almond,374,5
5/5/2011,1,Almond,377,1
5/5/2011,1,Almond,379,43
5/5/2011,1,Almond,379,60
5/5/2011,1,Almond,381,27
5/5/2011,1,Almond,386,0
5/5/2011,1,Almond,3341,9
5/5/2011,1,Almond,387,20
5/5/2011,1,Almond,387,11
5/5/2011,1,Almond,3961,183
5/5/2011,1,Almond,3131,0
5/5/2011,1,Pistachio,417,0
5/5/2011,1,Pistachio,419,26
5/5/2011,1,Pistachio,437,13
5/5/2011,1,Pistachio,466,0
5/5/2011,1,Pistachio,475,0
5/5/2011,1,Pistachio,477,108
5/5/2011,1,Almond,3061,2
5/5/2011,1,Almond,3631,10
5/5/2011,1,Almond,3881,13
5/5/2011,1,Almond,3141,23
5/5/2011,1,Almond,301,2
5/5/2011,1,Almond,311,88
5/5/2011,1,Almond,351,15
5/5/2011,1,Almond,353,38
5/5/2011,1,Almond,362,0
5/5/2011,1,Almond,364,3
5/5/2011,1,Almond,394,14
5/5/2011,1,Almond,3151,0
5/5/2011,1,Almond,397,30
5/5/2011,1,Almond,368,7
5/5/2011,1,Almond,384,18
5/5/2011,1,Pistachio,422,89
5/5/2011,1,Pistachio,426,124
5/5/2011,1,Almond,349,0
5/5/2011,1,Almond,349,0
5/5/2011,1,Pistachio,412,93
5/5/2011,1,Pistachio,416,99
5/5/2011,1,Pistachio,430,23
5/5/2011,1,Pistachio,434,0
5/5/2011,1,Pistachio,435,17
5/5/2011,1,Pistachio,435,44
5/5/2011,1,Pistachio,441,0
5/5/2011,1,Pistachio,457,77
5/5/2011,1,Pistachio,463,110
5/5/2011,1,Pistachio,411,96
5/5/2011,1,Almond,3071,12
5/5/2011,1,Almond,3071,2
5/5/2011,1,Pistachio,405,12
5/5/2011,1,Pistachio,407,92
5/5/2011,1,Pistachio,423,36
5/5/2011,1,Pistachio,424,63
5/5/2011,1,Pistachio,433,0
5/5/2011,1,Pistachio,440,0
5/5/2011,1,Pistachio,445,60
5/5/2011,1,Pistachio,447,0
5/5/2011,1,Pistachio,480,58
5/11/2011,1,Almond,323,49
5/11/2011,1,Almond,323,17
5/11/2011,1,Almond,338,0
5/11/2011,1,Almond,339,2
5/11/2011,1,Almond,320,7
5/11/2011,1,Almond,374,0
5/11/2011,1,Almond,374,14
5/11/2011,1,Almond,374,48
5/11/2011,1,Almond,377,0
5/11/2011,1,Almond,379,12
5/11/2011,1,Almond,379,57
5/11/2011,1,Almond,381,79
5/11/2011,1,Almond,386,17
5/11/2011,1,Almond,3341,21
5/11/2011,1,Almond,387,20
5/11/2011,1,Almond,387,35
5/11/2011,1,Almond,3961,189
5/11/2011,1,Almond,3131,0
5/11/2011,1,Pistachio,417,23
5/11/2011,1,Pistachio,419,7
5/11/2011,1,Pistachio,437,1
5/11/2011,1,Pistachio,466,17
5/11/2011,1,Pistachio,475,0
5/11/2011,1,Pistachio,477,27
5/11/2011,1,Almond,3061,0
5/11/2011,1,Almond,3631,3
5/11/2011,1,Almond,3881,19
5/11/2011,1,Almond,3141,12
5/11/2011,1,Almond,301,2
5/11/2011,1,Almond,311,50
5/11/2011,1,Almond,351,24
5/11/2011,1,Almond,353,25
5/11/2011,1,Almond,362,0
5/11/2011,1,Almond,364,0
5/11/2011,1,Almond,394,1
5/11/2011,1,Almond,3151,1
5/11/2011,1,Almond,397,4
5/11/2011,1,Almond,368,1
5/11/2011,1,Almond,384,4
5/11/2011,1,Pistachio,422,81
5/11/2011,1,Pistachio,426,87
5/11/2011,1,Almond,349,0
5/11/2011,1,Almond,349,0
5/11/2011,1,Pistachio,412,80
5/11/2011,1,Pistachio,416,88
5/11/2011,1,Pistachio,430,0
5/11/2011,1,Pistachio,434,0
5/11/2011,1,Pistachio,435,0
5/11/2011,1,Pistachio,435,6
5/11/2011,1,Pistachio,441,0
5/11/2011,1,Pistachio,457,73
5/11/2011,1,Pistachio,463,78
5/11/2011,1,Pistachio,411,67
5/11/2011,1,Almond,3071,26
5/11/2011,1,Almond,3071,4
5/11/2011,1,Pistachio,405,7
5/11/2011,1,Pistachio,407,89
5/11/2011,1,Pistachio,423,57
5/11/2011,1,Pistachio,424,81
5/11/2011,1,Pistachio,433,0
5/11/2011,1,Pistachio,440,0
5/11/2011,1,Pistachio,445,79
5/11/2011,1,Pistachio,447,0
5/11/2011,1,Pistachio,480,30
5/18/2011,1,Almond,323,67
5/18/2011,1,Almond,323,17
5/18/2011,1,Almond,338,0
5/18/2011,1,Almond,339,0
5/18/2011,1,Almond,320,3
5/18/2011,1,Almond,374,0
5/18/2011,1,Almond,374,21
5/18/2011,1,Almond,374,15
5/18/2011,1,Almond,377,0
5/18/2011,1,Almond,379,15
5/18/2011,1,Almond,379,28
5/18/2011,1,Almond,381,25
5/18/2011,1,Almond,386,11
5/18/2011,1,Almond,3341,9
5/18/2011,1,Almond,387,9
5/18/2011,1,Almond,387,31
5/18/2011,1,Almond,3961,135
5/18/2011,1,Almond,3131,0
5/18/2011,1,Pistachio,417,0
5/18/2011,1,Pistachio,419,0
5/18/2011,1,Pistachio,437,0
5/18/2011,1,Pistachio,466,0
5/18/2011,1,Pistachio,475,0
5/18/2011,1,Pistachio,477,0
5/18/2011,1,Almond,3061,1
5/18/2011,1,Almond,3631,3
5/18/2011,1,Almond,3881,3
5/18/2011,1,Almond,3141,0
5/18/2011,1,Almond,301,1
5/18/2011,1,Almond,311,19
5/18/2011,1,Almond,351,6
5/18/2011,1,Almond,353,12
5/18/2011,1,Almond,362,0
5/18/2011,1,Almond,364,0
5/18/2011,1,Almond,394,7
5/18/2011,1,Almond,3151,0
5/18/2011,1,Almond,397,8
5/18/2011,1,Almond,368,0
5/18/2011,1,Almond,384,1
5/18/2011,1,Pistachio,422,81
5/18/2011,1,Pistachio,426,99
5/18/2011,1,Almond,349,0
5/18/2011,1,Almond,349,0
5/18/2011,1,Pistachio,412,48
5/18/2011,1,Pistachio,416,49
5/18/2011,1,Pistachio,430,0
5/18/2011,1,Pistachio,434,0
5/18/2011,1,Pistachio,435,1
5/18/2011,1,Pistachio,435,1
5/18/2011,1,Pistachio,441,0
5/18/2011,1,Pistachio,457,99
5/18/2011,1,Pistachio,463,96
5/18/2011,1,Pistachio,411,114
5/18/2011,1,Almond,3071,6
5/18/2011,1,Almond,3071,1
5/18/2011,1,Pistachio,405,0
5/18/2011,1,Pistachio,407,86
5/18/2011,1,Pistachio,423,57
5/18/2011,1,Pistachio,424,92
5/18/2011,1,Pistachio,433,0
5/18/2011,1,Pistachio,440,0
5/18/2011,1,Pistachio,445,1
5/18/2011,1,Pistachio,447,0
5/18/2011,1,Pistachio,480,44
5/25/2011,1,Almond,323,61
5/25/2011,1,Almond,323,13
5/25/2011,1,Almond,338,0
5/25/2011,1,Almond,339,11
5/25/2011,1,Almond,320,0
5/25/2011,1,Almond,374,0
5/25/2011,1,Almond,374,10
5/25/2011,1,Almond,374,1
5/25/2011,1,Almond,377,0
5/25/2011,1,Almond,379,34
5/25/2011,1,Almond,379,21
5/25/2011,1,Almond,381,0
5/25/2011,1,Almond,386,6
5/25/2011,1,Almond,3341,9
5/25/2011,1,Almond,387,40
5/25/2011,1,Almond,387,30
5/25/2011,1,Almond,3961,0
5/25/2011,1,Almond,3131,0
5/25/2011,1,Pistachio,417,3
5/25/2011,1,Pistachio,419,1
5/25/2011,1,Pistachio,437,0
5/25/2011,1,Pistachio,466,0
5/25/2011,1,Pistachio,475,0
5/25/2011,1,Pistachio,477,3
5/25/2011,1,Almond,3061,0
5/25/2011,1,Almond,3631,2
5/25/2011,1,Almond,3881,2
5/25/2011,1,Almond,3141,10
5/25/2011,1,Almond,301,0
5/25/2011,1,Almond,311,3
5/25/2011,1,Almond,351,2
5/25/2011,1,Almond,353,12
5/25/2011,1,Almond,362,0
5/25/2011,1,Almond,364,0
5/25/2011,1,Almond,394,5
5/25/2011,1,Almond,3151,0
5/25/2011,1,Almond,397,7
5/25/2011,1,Almond,368,0
5/25/2011,1,Almond,384,0
5/25/2011,1,Pistachio,422,1
5/25/2011,1,Pistachio,426,0
5/25/2011,1,Almond,349,0
5/25/2011,1,Almond,349,0
5/25/2011,1,Pistachio,412,8
5/25/2011,1,Pistachio,416,61
5/25/2011,1,Pistachio,430,0
5/25/2011,1,Pistachio,434,0
5/25/2011,1,Pistachio,435,0
5/25/2011,1,Pistachio,435,0
5/25/2011,1,Pistachio,441,0
5/25/2011,1,Pistachio,457,71
5/25/2011,1,Pistachio,463,78
5/25/2011,1,Pistachio,411,69
5/25/2011,1,Almond,3071,0
5/25/2011,1,Almond,3071,0
5/25/2011,1,Pistachio,405,0
5/25/2011,1,Pistachio,407,14
5/25/2011,1,Pistachio,423,0
5/25/2011,1,Pistachio,424,0
5/25/2011,1,Pistachio,433,0
5/25/2011,1,Pistachio,440,0
5/25/2011,1,Pistachio,445,1
5/25/2011,1,Pistachio,447,0
